repo,run,id,score,title,id_title
lightfm,21,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,22,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,23,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,24,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,25,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,26,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,27,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,28,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,29,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,30,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,1,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,2,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,3,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,4,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,5,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,6,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,7,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,8,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,9,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,10,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,11,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,12,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,13,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,14,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,15,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,16,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,17,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,18,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,19,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,20,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,21,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,22,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,23,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,24,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,25,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,26,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,27,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,28,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,29,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
magenta,30,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,1,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,2,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,3,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,4,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,5,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,6,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,7,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,8,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,9,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,10,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,11,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,12,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,13,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,14,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,15,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,16,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,17,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,18,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,19,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,20,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,21,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,22,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,23,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,24,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,25,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,26,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,27,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,28,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,29,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
mmf,30,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,1,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,2,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,3,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,4,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,5,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,6,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,7,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,8,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,9,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,10,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,11,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,12,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,13,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,14,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,15,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,16,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,17,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,18,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,19,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,20,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,21,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,22,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,23,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,24,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,25,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,26,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,27,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,28,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,29,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
nanodet,30,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,1,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,2,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,3,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,4,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,5,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,6,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,7,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,8,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,9,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,10,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,11,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,12,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,13,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,14,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,15,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,16,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,17,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,18,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,19,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,20,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,21,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,22,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,23,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,24,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,25,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,26,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,27,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,28,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,29,3.5,0.5,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
qlib,30,3.5,0.0,Check for Duplicate Records in Data,3.5. Check for Duplicate Records in Data
lightfm,1,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,2,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,3,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,4,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,5,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,6,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,7,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,8,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,9,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,10,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,11,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,12,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,13,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,14,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,15,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,16,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,17,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,18,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,19,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,20,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,21,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,22,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,23,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,24,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,25,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,26,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,27,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,28,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,29,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,30,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,1,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,2,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,3,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,4,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,5,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,6,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,7,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,8,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,9,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,10,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,11,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,12,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,13,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,14,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,15,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,16,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,17,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,18,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,19,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,20,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,21,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,22,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,23,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,24,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,25,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,26,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,27,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,28,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,29,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
magenta,30,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,1,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,2,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,3,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,4,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,5,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,6,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,7,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,8,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,9,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,10,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,11,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,12,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,13,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,14,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,15,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,16,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,17,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,18,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,19,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,20,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,21,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,22,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,23,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,24,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,25,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,26,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,27,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,28,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,29,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
mmf,30,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,1,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,2,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,3,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,4,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,5,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,6,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,7,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,8,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,9,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,10,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,11,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,12,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,13,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,14,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,15,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,16,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,17,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,18,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,19,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,20,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,21,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,22,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,23,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,24,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,25,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,26,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,27,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,28,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,29,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
nanodet,30,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,1,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,2,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,3,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,4,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,5,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,6,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,7,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,8,4.2,1.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,9,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,10,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,11,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,12,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,13,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,14,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,15,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,16,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,17,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,18,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,19,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,20,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,21,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,22,4.2,0.0,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,23,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,24,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,25,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,26,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,27,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,28,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,29,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
qlib,30,4.2,0.5,Verify Data Split Proportion,4.2. Verify Data Split Proportion
lightfm,1,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,2,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,3,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,4,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,5,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,6,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,7,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,8,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,9,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,10,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,11,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,12,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,13,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,14,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,15,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,16,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,17,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,18,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,19,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,20,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,21,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,22,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,23,5.3,0.0,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,24,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,25,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
lightfm,26,5.3,0.5,Ensure Model Output Shape Aligns with Expectation,5.3. Ensure Model Output Shape Aligns with Expectation
